MANDT,BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,QSSKZ,DMBTR,WRBTR,TXBHW,TXBFW,MWSTS,WMWST,HWBAS,FWBAS,SHZUZ,MWART,TXGRP,KTOSL,BVTYP,QSSHB,VALUT,ZUONR,SGTXT,VBUND,BEWAR,VORGN,KOKRS,KOSTL,AUFNR,SAKNR,HKONT,KUNNR,LIFNR,XBILK,GVTYP,ZFBDT,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,SKFBT,SKNTO,WSKTO,ZLSCH,ZLSPR,ZBFIX,MWSK2,DMBT3,WRBT3,LANDL,MSCHL,MANSP,MADAT,MANST,MABER,VPRSV,BWKEY,PRCTR,XHKOM,TXJCD,PROJK,DMBE2,DMBE3,MWST2,MWST3,SKNT2,SKNT3,HWMET,TXBH2,TXBH3,XREF1,XREF2,XREF3,KIDNO,TXDAT,PYAMT,BUPLA,SECCO,XOPVW,KKBER,STCEG,Unnamed: 96,Unnamed: 97,Unnamed: 98
800,RS03,1800003600,2025,2, ,,, ,50,S, , , ,H,SBAP, ,D§, ,587830.88,587830.88,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001641 KARTONVAL, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003600,2025,3, ,,, ,50,S, , , ,H,SBAP, ,D§, ,486979.22,486979.22,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001641 KARTONVAL, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003600,2025,4,T,,, ,50,S, , , ,H, , ,D§, ,214962.02,214962.02,0,0,0.0,0.0,1074810.1,1074810.1, ,A,1,MWS, ,0,,20251104, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003604,2025,1, ,,, ,1,D, , , ,S,SBAP, ,D§, ,1457898.38,1457898.38,0,0,242983.06,242983.06,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,251741, ,X, ,2025-11-04,4,30,0,0,0.0,0,1457898.38,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,SBAP, ,,,
800,RS03,1800003604,2025,2, ,,, ,50,S, , , ,H,SBAP, ,D§, ,294315.48,294315.48,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C006106 CARTOFLEX, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003604,2025,3, ,,, ,50,S, , , ,H,SBAP, ,D§, ,920599.84,920599.84,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C006106 CARTOFLEX, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003604,2025,4,T,,, ,50,S, , , ,H, , ,D§, ,242983.06,242983.06,0,0,0.0,0.0,1214915.32,1214915.32, ,A,1,MWS, ,0,,20251104, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003637,2025,1, ,,, ,1,D, , , ,S,SBAP, ,D§, ,1294052.76,1294052.76,0,0,215675.46,215675.46,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,171022, ,X, ,2025-11-07,6,60,0,0,0.0,0,1294052.76,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,SBAP, ,,,
800,RS03,1800003637,2025,2, ,,, ,50,S, , , ,H,SBAP, ,D§, ,1078377.3,1078377.3,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001792 BEO-DRAGOS, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003637,2025,3,T,,, ,50,S, , , ,H, , ,D§, ,215675.46,215675.46,0,0,0.0,0.0,1078377.3,1078377.3, ,A,1,MWS, ,0,,20251107, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003640,2025,1, ,,, ,1,D, , , ,S,SBAP, ,D§, ,1259945.28,1259945.28,0,0,209990.88,209990.88,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,171022, ,X, ,2025-11-07,6,60,0,0,0.0,0,1259945.28,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,SBAP, ,,,
800,RS03,1800003640,2025,2, ,,, ,50,S, , , ,H,SBAP, ,D§, ,1049954.4,1049954.4,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001792 BEO-DRAGOS, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003640,2025,3,T,,, ,50,S, , , ,H, , ,D§, ,209990.88,209990.88,0,0,0.0,0.0,1049954.4,1049954.4, ,A,1,MWS, ,0,,20251107, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003168,2025,1, ,,, ,1,D, , , ,S,SBAP, ,D§, ,521759.78,521759.78,0,0,86959.96,86959.96,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,251637, ,X, ,2025-09-30,6,60,0,0,0.0,0,521759.78,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,SBAP, ,,,
800,RS03,1800003168,2025,2, ,,, ,50,S, , , ,H,SBAP, ,D§, ,212737.98,212737.98,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001641 KARTONVAL, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003168,2025,3, ,,, ,50,S, , , ,H,SBAP, ,D§, ,222061.84,222061.84,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001641 KARTONVAL, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003168,2025,4,T,,, ,50,S, , , ,H, , ,D§, ,86959.96,86959.96,0,0,0.0,0.0,434799.82,434799.82, ,A,1,MWS, ,0,,20250930, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003731,2025,1, ,,, ,1,D, , , ,S,SBAP, ,D§, ,852998.98,852998.98,0,0,142166.5,142166.5,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,251637, ,X, ,2025-11-15,6,60,0,0,0.0,0,852998.98,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,SBAP, ,,,
800,RS03,1800003731,2025,2, ,,, ,50,S, , , ,H,SBAP, ,D§, ,348828.12,348828.12,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001641 KARTONVAL, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003731,2025,3, ,,, ,50,S, , , ,H,SBAP, ,D§, ,362004.36,362004.36,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001641 KARTONVAL, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003731,2025,4,T,,, ,50,S, , , ,H, , ,D§, ,142166.5,142166.5,0,0,0.0,0.0,710832.48,710832.48, ,A,1,MWS, ,0,,20251115, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003732,2025,1, ,,, ,1,D, , , ,S,SBAP, ,D§, ,1272257.72,1272257.72,0,0,212042.95,212042.95,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,171022, ,X, ,2025-11-15,6,60,0,0,0.0,0,1272257.72,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,SBAP, ,,,
800,RS03,1800003732,2025,2, ,,, ,50,S, , , ,H,SBAP, ,D§, ,1060214.77,1060214.77,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001792 BEO-DRAGOS, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003732,2025,3,T,,, ,50,S, , , ,H, , ,D§, ,212042.95,212042.95,0,0,0.0,0.0,1060214.77,1060214.77, ,A,1,MWS, ,0,,20251115, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,8900000024,2022,1, ,,, ,1,D, , , ,S,SBEL, , , ,40684.17,346.0,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,252307, ,X, ,2021-03-16, ,0,0,0,0.0,0,346.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0,E,0,0, , , , ,,0, , ,X,RS02, ,,,
800,RS02,8900000024,2022,2, ,2025-09-11,2025-09-11,100033607,50,S, , , ,H,SBEL, , , ,40684.17,346.0,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,,20220430, , , ,RFBU,EURP, , , ,10000048, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0,E,0,0, , , , ,,0, , ,X, , ,,,
800,RS02,8900002335,2022,1, ,,, ,1,D, , , ,S,SBEL, , , ,44416.18,44416.18,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,251971, ,X, ,2020-03-12, ,0,0,0,0.0,0,44416.18,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,RS02, ,,,
800,RS02,8900002335,2022,2, ,2025-09-11,2025-09-11,100033607,50,S, , , ,H,SBEL, , , ,44416.18,44416.18,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,,20220430, , , ,RFBU,EURP, , , ,10000048, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0,E,0,0, , , , ,,0, , ,X, , ,,,
800,RS02,8900002379,2022,1, ,,, ,1,D, , , ,S,SBEL, , , ,204937.47,204937.47,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,251673, ,X, ,2021-11-16, ,0,0,0,0.0,0,204937.47,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,RS02, ,,,
800,RS02,8900002379,2022,2, ,2025-09-11,2025-09-11,100033607,50,S, , , ,H,SBEL, , , ,204937.47,204937.47,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,,20220430, , , ,RFBU,EURP, , , ,10000048, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0,E,0,0, , , , ,,0, , ,X, , ,,,
800,RS02,8900002380,2022,1, ,,, ,1,D, , , ,S,SBEL, , , ,463680.0,463680.0,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,251673, ,X, ,2021-11-17, ,0,0,0,0.0,0,463680.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,RS02, ,,,
800,RS02,8900002380,2022,2, ,2025-09-11,2025-09-11,100033607,50,S, , , ,H,SBEL, , , ,463680.0,463680.0,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,,20220430, , , ,RFBU,EURP, , , ,10000048, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0,E,0,0, , , , ,,0, , ,X, , ,,,
800,RS02,8900002381,2022,1, ,,, ,1,D, , , ,S,SBEL, , , ,416160.0,416160.0,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,251673, ,X, ,2021-11-17, ,0,0,0,0.0,0,416160.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,RS02, ,,,
800,RS02,8900002381,2022,2, ,2025-09-11,2025-09-11,100033607,50,S, , , ,H,SBEL, , , ,416160.0,416160.0,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,,20220430, , , ,RFBU,EURP, , , ,10000048, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0,E,0,0, , , , ,,0, , ,X, , ,,,
800,RS02,1800010224,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,1866473.28,1866473.28,0,0,311078.88,311078.88,0.0,0.0, , ,0, , ,0,,33001KONCERN BAMBI, , , ,RFBU,EURP, , ,41100000,41100000,251766, ,X, ,2025-10-15,6,60,0,0,0.0,0,1866473.28,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,33001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800010492,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,612360.0,612360.0,0,0,102060.0,102060.0,0.0,0.0, , ,0, , ,0,,392004MEGA-PAK, , , ,RFBU,EURP, , ,41100000,41100000,251797, ,X, ,2025-10-22,6,60,0,0,0.0,0,612360.0,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,392004, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800010492,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,510300.0,510300.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,392004MEGA-PAK, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010492,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,102060.0,102060.0,0,0,0.0,0.0,510300.0,510300.0, ,A,1,MWS, ,0,,20251022, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010493,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,1139965.44,1139965.44,0,0,189994.24,189994.24,0.0,0.0, , ,0, , ,0,,80001DIJAMANT DOO, , , ,RFBU,EURP, , ,41100000,41100000,251767, ,X, ,2025-10-22,6,60,0,0,0.0,0,1139965.44,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,80001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800010493,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,255120.6,255120.6,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,80001DIJAMANT DOO ZRENJANIN, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010493,2025,3, ,,, ,50,S, , , ,H,SBEL, ,D§, ,88920.0,88920.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,80001DIJAMANT DOO ZRENJANIN, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010493,2025,4, ,,, ,50,S, , , ,H,SBEL, ,D§, ,442745.6,442745.6,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,80001DIJAMANT DOO ZRENJANIN, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010493,2025,5, ,,, ,50,S, , , ,H,SBEL, ,D§, ,163185.0,163185.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,80001DIJAMANT DOO ZRENJANIN, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010493,2025,6,T,,, ,50,S, , , ,H,SBEL, ,D§, ,189994.24,189994.24,0,0,0.0,0.0,949971.2,949971.2, ,A,1,MWS, ,0,,20251022, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010497,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,687888.0,687888.0,0,0,114648.0,114648.0,0.0,0.0, , ,0, , ,0,,171002BANINI, , , ,RFBU,EURP, , ,41100000,41100000,251774, ,X, ,2025-10-22,6,60,0,0,0.0,0,687888.0,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,171002, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800010497,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,573240.0,573240.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,171002BANINI, , ,RFBU,EURP,SBEL9998, , ,70111018, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,FD, , , ,,0, , , , , ,,,
800,RS02,1800010497,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,114648.0,114648.0,0,0,0.0,0.0,573240.0,573240.0, ,A,1,MWS, ,0,,20251022, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010498,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,967020.96,967020.96,0,0,161170.16,161170.16,0.0,0.0, , ,0, , ,0,,344001SPB DOO, , , ,RFBU,EURP, , ,41100000,41100000,251793, ,X, ,2025-10-22,8,90,0,0,0.0,0,967020.96,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,344001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800010498,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,630294.0,630294.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,344001SPB DOO, , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800010498,2025,3, ,,, ,50,S, , , ,H,SBEL, ,D§, ,175556.8,175556.8,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,344001SPB DOO, , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800010498,2025,4,T,,, ,50,S, , , ,H,SBEL, ,D§, ,161170.16,161170.16,0,0,0.0,0.0,805850.8,805850.8, ,A,1,MWS, ,0,,20251022, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010500,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,244286.64,244286.64,0,0,40714.44,40714.44,0.0,0.0, , ,0, , ,0,,8319001EUROPAK D.O, , , ,RFBU,EURP, , ,41100000,41100000,217903, ,X, ,2025-10-22,4,30,0,0,0.0,0,244286.64,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,8319001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800010500,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,67877.0,67877.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,8319001EUROPAK D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010500,2025,3, ,,, ,50,S, , , ,H,SBEL, ,D§, ,135695.2,135695.2,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,8319001EUROPAK D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010500,2025,4,T,,, ,50,S, , , ,H,SBEL, ,D§, ,40714.44,40714.44,0,0,0.0,0.0,203572.2,203572.2, ,A,1,MWS, ,0,,20251022, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010501,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,542754.0,542754.0,0,0,90459.0,90459.0,0.0,0.0, , ,0, , ,0,,8486001FRONERI ADR, , , ,RFBU,EURP, , ,41100000,41100000,252115, ,X, ,2025-10-22,6,60,0,0,0.0,0,542754.0,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,8486001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800010491,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,231192.0,231192.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,6001ATLANTIC ŠTARK D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010491,2025,3, ,,, ,50,S, , , ,H,SBEL, ,D§, ,214056.0,214056.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,6001ATLANTIC ŠTARK D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010491,2025,4, ,,, ,50,S, , , ,H,SBEL, ,D§, ,207621.0,207621.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,6001ATLANTIC ŠTARK D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010491,2025,5,T,,, ,50,S, , , ,H,SBEL, ,D§, ,130573.8,130573.8,0,0,0.0,0.0,652869.0,652869.0, ,A,1,MWS, ,0,,20251022, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800009673,2025,4,T,,, ,50,S, , , ,H,SBEL, ,D§, ,214450.98,214450.98,0,0,0.0,0.0,1072254.9,1072254.9, ,A,1,MWS, ,0,,20250930, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
